,Temperature,Humidity,Light,CO2,HumidityRatio,date,Occupancy
6424,19.29,26.89,0.0,466.0,0.003715958052468,2015-02-09 04:53:59,
6425,19.29,26.89,0.0,463.0,0.003715958052468,2015-02-09 04:54:59,
6426,19.29,26.89,0.0,465.333333333333,0.003715958052468,2015-02-09 04:56:00,
6427,19.29,26.89,0.0,465.0,0.003715958052468,2015-02-09 04:57:00,
6428,19.29,26.89,0.0,466.0,0.003715958052468,2015-02-09 04:58:00,
6429,19.29,26.79,0.0,465.0,0.0037020566954088,2015-02-09 04:59:00,
6430,19.39,26.79,0.0,468.0,0.0037253165211672,2015-02-09 04:59:59,
6431,19.34,26.79,0.0,461.5,0.0037136705404355,2015-02-09 05:00:59,
6432,19.39,26.79,0.0,460.0,0.0037253165211672,2015-02-09 05:02:00,
6433,19.39,26.79,0.0,462.5,0.0037253165211672,2015-02-09 05:03:00,
6434,19.39,26.79,0.0,468.0,0.0037253165211672,2015-02-09 05:04:00,
6435,19.39,26.79,0.0,467.5,0.0037253165211672,2015-02-09 05:05:00,
6436,19.39,26.745,0.0,461.0,0.0037190215760006,2015-02-09 05:06:00,
6437,19.39,26.7,0.0,464.0,0.00371272675749,2015-02-09 05:06:59,
6438,19.39,26.745,0.0,467.0,0.0037190215760006,2015-02-09 05:08:00,
6439,19.39,26.745,0.0,468.0,0.0037190215760006,2015-02-09 05:09:00,
6440,19.39,26.7,0.0,465.0,0.00371272675749,2015-02-09 05:10:00,
6441,19.39,26.7,0.0,465.0,0.00371272675749,2015-02-09 05:10:59,
6442,19.39,26.7,0.0,458.0,0.00371272675749,2015-02-09 05:12:00,
6443,19.39,26.7,0.0,461.0,0.00371272675749,2015-02-09 05:12:59,
6444,19.39,26.7,0.0,466.0,0.00371272675749,2015-02-09 05:13:59,
6445,19.445,26.745,0.0,464.5,0.0037318475237852,2015-02-09 05:15:00,
6446,19.445,26.7,0.0,459.5,0.0037255308668098,2015-02-09 05:16:00,
6447,19.39,26.7,0.0,457.333333333333,0.00371272675749,2015-02-09 05:17:00,
6448,19.5,26.7,0.0,461.0,0.0037383739208854,2015-02-09 05:18:00,
6449,19.5,26.7,0.0,460.0,0.0037383739208854,2015-02-09 05:19:00,
6450,19.445,26.745,0.0,460.5,0.0037318475237852,2015-02-09 05:19:59,
6451,19.5,26.7,0.0,461.0,0.0037383739208854,2015-02-09 05:21:00,
6452,19.5,26.7,0.0,459.0,0.0037383739208854,2015-02-09 05:22:00,
6453,19.5,26.7,0.0,460.5,0.0037383739208854,2015-02-09 05:23:00,
6454,19.5,26.7,0.0,460.333333333333,0.0037383739208854,2015-02-09 05:23:59,
6455,19.5,26.7,0.0,463.0,0.0037383739208854,2015-02-09 05:25:00,
6456,19.5,26.7,0.0,466.0,0.0037383739208854,2015-02-09 05:25:59,
6457,19.5,26.7,0.0,466.5,0.0037383739208854,2015-02-09 05:26:59,
6458,19.5,26.7,0.0,463.5,0.0037383739208854,2015-02-09 05:28:00,
6459,19.5,26.7,0.0,461.5,0.0037383739208854,2015-02-09 05:29:00,
6460,19.6,26.7,0.0,461.0,0.0037618250375383,2015-02-09 05:30:00,
6461,19.5,26.7,0.0,456.0,0.0037383739208854,2015-02-09 05:31:00,
6462,19.5,26.7,0.0,460.0,0.0037383739208854,2015-02-09 05:31:59,
6463,19.5,26.7,0.0,461.0,0.0037383739208854,2015-02-09 05:32:59,
6464,19.5,26.7,0.0,461.0,0.0037383739208854,2015-02-09 05:34:00,
6465,19.5,26.745,0.0,465.0,0.0037447124836431,2015-02-09 05:35:00,
6466,19.5,26.7,0.0,466.0,0.0037383739208854,2015-02-09 05:36:00,
6467,19.5,26.7,0.0,460.0,0.0037383739208854,2015-02-09 05:37:00,
6468,19.5,26.79,0.0,459.0,0.003751051174818,2015-02-09 05:38:00,
6469,19.5,26.79,0.0,457.333333333333,0.003751051174818,2015-02-09 05:38:59,
6470,19.5,26.89,0.0,456.0,0.0037651376149917,2015-02-09 05:39:59,
6471,19.4633333333333,26.8566666666667,0.0,462.333333333333,0.0037518248245096,2015-02-09 05:41:00,
6472,19.39,26.79,0.0,462.0,0.0037253165211672,2015-02-09 05:42:00,
6473,19.4266666666667,26.8566666666667,0.0,464.333333333333,0.003743225012726,2015-02-09 05:43:00,
6474,19.39,26.84,0.0,458.5,0.0037323110532375,2015-02-09 05:44:00,
6475,19.39,26.84,0.0,461.0,0.0037323110532375,2015-02-09 05:44:59,
6476,19.39,26.84,0.0,461.5,0.0037323110532375,2015-02-09 05:45:59,
6477,19.39,26.84,0.0,465.0,0.0037323110532375,2015-02-09 05:47:00,
6478,19.39,26.79,0.0,465.0,0.0037253165211672,2015-02-09 05:48:00,
6479,19.39,26.79,0.0,461.0,0.0037253165211672,2015-02-09 05:49:00,
6480,19.39,26.76,0.0,461.0,0.0037211198769831,2015-02-09 05:50:00,
6481,19.39,26.7,0.0,460.0,0.00371272675749,2015-02-09 05:51:00,
6482,19.39,26.79,0.0,462.0,0.0037253165211672,2015-02-09 05:51:59,
6483,19.39,26.79,0.0,465.333333333333,0.0037253165211672,2015-02-09 05:53:00,
6484,19.39,26.79,0.0,465.0,0.0037253165211672,2015-02-09 05:54:00,
6485,19.39,26.79,0.0,466.5,0.0037253165211672,2015-02-09 05:55:00,
6486,19.39,26.79,0.0,462.666666666667,0.0037253165211672,2015-02-09 05:55:59,
6487,19.39,26.79,0.0,460.0,0.0037253165211672,2015-02-09 05:57:00,
6488,19.39,26.79,0.0,457.0,0.0037253165211672,2015-02-09 05:57:59,
6489,19.39,26.7,0.0,463.5,0.00371272675749,2015-02-09 05:58:59,
6490,19.39,26.7,0.0,466.0,0.00371272675749,2015-02-09 06:00:00,
6491,19.445,26.795,0.0,466.5,0.0037388661811124,2015-02-09 06:01:00,
6492,19.39,26.7,0.0,467.333333333333,0.00371272675749,2015-02-09 06:02:00,
6493,19.39,26.7,0.0,469.5,0.00371272675749,2015-02-09 06:03:00,
6494,19.445,26.7,0.0,462.0,0.0037255308668098,2015-02-09 06:04:00,
6495,19.4266666666667,26.6666666666667,0.0,460.0,0.0037165849828281,2015-02-09 06:04:59,
6496,19.5,26.6,0.0,463.0,0.0037242886856138,2015-02-09 06:06:00,
6497,19.5,26.65,0.0,459.0,0.0037313312239848,2015-02-09 06:07:00,
6498,19.5,26.5,0.0,460.0,0.0037102040844392,2015-02-09 06:08:00,
6499,19.5,26.5666666666667,0.0,453.0,0.0037195937481025,2015-02-09 06:08:59,
6500,19.5,26.55,0.0,461.666666666667,0.0037172463057671,2015-02-09 06:10:00,
6501,19.5,26.5,0.0,463.0,0.0037102040844392,2015-02-09 06:10:59,
6502,19.5,26.5,0.0,467.0,0.0037102040844392,2015-02-09 06:11:59,
6503,19.5,26.5,0.0,464.5,0.0037102040844392,2015-02-09 06:13:00,
6504,19.5,26.5,0.0,470.0,0.0037102040844392,2015-02-09 06:14:00,
6505,19.5,26.5,0.0,466.5,0.0037102040844392,2015-02-09 06:15:00,
6506,19.445,26.445,0.0,465.0,0.0036897388860667,2015-02-09 06:16:00,
6507,19.39,26.4633333333333,0.0,460.333333333333,0.0036796227594992,2015-02-09 06:16:59,
6508,19.39,26.445,0.0,461.5,0.0036770585114699,2015-02-09 06:17:59,
6509,19.39,26.39,0.0,461.0,0.0036693658934902,2015-02-09 06:19:00,
6510,19.39,26.39,0.0,463.0,0.0036693658934902,2015-02-09 06:20:00,
6511,19.39,26.39,0.0,467.5,0.0036693658934902,2015-02-09 06:21:00,
6512,19.39,26.39,0.0,471.0,0.0036693658934902,2015-02-09 06:22:00,
6513,19.39,26.39,0.0,461.0,0.0036693658934902,2015-02-09 06:23:00,
6514,19.39,26.39,0.0,456.333333333333,0.0036693658934902,2015-02-09 06:23:59,
6515,19.39,26.39,0.0,459.5,0.0036693658934902,2015-02-09 06:24:59,
6516,19.39,26.34,0.0,464.5,0.0036623727685626,2015-02-09 06:26:00,
6517,19.39,26.29,0.0,467.0,0.003655379799958,2015-02-09 06:27:00,
6518,19.39,26.29,0.0,469.0,0.003655379799958,2015-02-09 06:28:00,
6519,19.39,26.29,0.0,465.5,0.003655379799958,2015-02-09 06:29:00,
6520,19.39,26.29,0.0,464.0,0.003655379799958,2015-02-09 06:29:59,
6521,19.39,26.29,0.0,464.0,0.003655379799958,2015-02-09 06:30:59,
6522,19.39,26.29,0.0,465.5,0.003655379799958,2015-02-09 06:32:00,
6523,19.34,26.29,0.0,466.5,0.0036439537266872,2015-02-09 06:33:00,
6524,19.39,26.29,0.0,463.0,0.003655379799958,2015-02-09 06:34:00,
6525,19.39,26.29,0.0,461.75,0.003655379799958,2015-02-09 06:35:00,
6526,19.39,26.29,0.0,460.5,0.003655379799958,2015-02-09 06:36:00,
6527,19.29,26.39,0.0,459.5,0.0036464574434746,2015-02-09 06:36:59,
6528,19.29,26.29,0.0,467.0,0.0036325591743609,2015-02-09 06:38:00,
6529,19.29,26.29,0.0,468.0,0.0036325591743609,2015-02-09 06:39:00,
6530,19.29,26.39,0.0,469.0,0.0036464574434746,2015-02-09 06:40:00,
6531,19.29,26.34,0.0,465.5,0.003639508231732,2015-02-09 06:40:59,
6532,19.29,26.29,0.0,458.0,0.0036325591743609,2015-02-09 06:42:00,
6533,19.39,26.29,0.0,458.0,0.003655379799958,2015-02-09 06:42:59,
6534,19.39,26.29,0.0,466.0,0.003655379799958,2015-02-09 06:43:59,
6535,19.29,26.26,0.0,465.0,0.0036283898140345,2015-02-09 06:45:00,
6536,19.29,26.2,0.0,465.0,0.0036200512600929,2015-02-09 06:46:00,
6537,19.29,26.2,0.0,465.0,0.0036200512600929,2015-02-09 06:47:00,
6538,19.29,26.2,0.0,461.5,0.0036200512600929,2015-02-09 06:48:00,
6539,19.29,26.2,0.0,461.5,0.0036200512600929,2015-02-09 06:49:00,
6540,19.29,26.2,0.0,463.0,0.0036200512600929,2015-02-09 06:49:59,
6541,19.34,26.2,0.0,465.5,0.0036314063500653,2015-02-09 06:51:00,
6542,19.29,26.2,0.0,466.0,0.0036200512600929,2015-02-09 06:52:00,
6543,19.29,26.2,0.0,466.5,0.0036200512600929,2015-02-09 06:53:00,
6544,19.3233333333333,26.2,0.0,466.333333333333,0.0036276178337323,2015-02-09 06:53:59,
6545,19.34,26.15,0.0,469.0,0.0036244358027391,2015-02-09 06:55:00,
6546,19.29,26.1,0.0,469.0,0.0036061541641287,2015-02-09 06:55:59,
6547,19.29,26.1,0.0,463.0,0.0036061541641287,2015-02-09 06:56:59,
6548,19.29,26.1,0.0,468.0,0.0036061541641287,2015-02-09 06:58:00,
6549,19.29,26.1,0.0,468.5,0.0036061541641287,2015-02-09 06:59:00,
6550,19.34,26.1,0.0,470.5,0.0036174654107376,2015-02-09 07:00:00,
6551,19.29,26.1,0.0,471.0,0.0036061541641287,2015-02-09 07:01:00,
6552,19.29,26.1,0.0,470.0,0.0036061541641287,2015-02-09 07:01:59,
6553,19.29,26.1,0.0,469.0,0.0036061541641287,2015-02-09 07:02:59,
6554,19.34,26.05,0.0,468.5,0.0036104951740555,2015-02-09 07:04:00,
6555,19.29,26.1,0.0,463.5,0.0036061541641287,2015-02-09 07:05:00,
6556,19.29,26.1,0.0,466.0,0.0036061541641287,2015-02-09 07:06:00,
6557,19.29,26.1,0.0,467.5,0.0036061541641287,2015-02-09 07:07:00,
6558,19.29,26.1,0.0,467.0,0.0036061541641287,2015-02-09 07:08:00,
6559,19.29,26.1,0.0,467.0,0.0036061541641287,2015-02-09 07:08:59,
6560,19.3233333333333,26.0333333333333,0.0,469.0,0.0036044076594393,2015-02-09 07:09:59,
6561,19.34,26.0,0.0,468.5,0.0036035250926877,2015-02-09 07:11:00,
6562,19.39,26.0,0.0,466.0,0.0036148236644717,2015-02-09 07:12:00,
6563,19.39,25.945,0.0,464.5,0.0036071325767452,2015-02-09 07:13:00,
6564,19.39,26.0,0.0,469.0,0.0036148236644717,2015-02-09 07:14:00,
6565,19.39,25.89,0.0,469.0,0.0035994416781195,2015-02-09 07:14:59,
6566,19.39,25.89,0.0,471.0,0.0035994416781195,2015-02-09 07:15:59,
6567,19.39,25.89,0.0,472.0,0.0035994416781195,2015-02-09 07:17:00,
6568,19.445,25.945,0.0,473.5,0.0036195704160197,2015-02-09 07:18:00,
6569,19.39,25.89,0.0,473.5,0.0035994416781195,2015-02-09 07:19:00,
6570,19.39,25.89,0.0,473.666666666667,0.0035994416781195,2015-02-09 07:20:00,
6571,19.39,25.89,0.0,473.0,0.0035994416781195,2015-02-09 07:21:00,
6572,19.445,25.945,0.0,471.5,0.0036195704160197,2015-02-09 07:21:59,
6573,19.39,26.0,0.0,463.0,0.0036148236644717,2015-02-09 07:23:00,
6574,19.39,25.945,0.0,468.0,0.0036071325767452,2015-02-09 07:24:00,
6575,19.445,26.0,0.0,470.5,0.0036272881773307,2015-02-09 07:25:00,
6576,19.39,26.0,0.0,471.0,0.0036148236644717,2015-02-09 07:25:59,
6577,19.5,26.15,0.0,471.0,0.003660912973223,2015-02-09 07:27:00,
6578,19.445,26.1,0.0,467.0,0.0036413209584756,2015-02-09 07:27:59,
6579,19.5,26.15,0.0,468.0,0.003660912973223,2015-02-09 07:28:59,
6580,19.4266666666667,26.0333333333333,0.0,467.0,0.0036278012631149,2015-02-09 07:30:00,
6581,19.5,26.1,0.0,467.0,0.0036538720198535,2015-02-09 07:31:00,
6582,19.39,26.1,0.0,466.0,0.0036288079448337,2015-02-09 07:32:00,
6583,19.4266666666667,26.1333333333333,0.0,468.333333333333,0.0036418180701056,2015-02-09 07:33:00,
6584,19.39,26.1,0.0,465.5,0.0036288079448337,2015-02-09 07:34:00,
6585,19.39,26.1,0.0,465.5,0.0036288079448337,2015-02-09 07:34:59,
6586,19.39,26.1,0.0,468.0,0.0036288079448337,2015-02-09 07:36:00,
6587,19.5,26.2,0.0,466.0,0.0036679540850686,2015-02-09 07:37:00,
6588,19.4266666666667,26.2,0.0,471.0,0.0036511629570357,2015-02-09 07:38:00,
6589,19.5,26.2,0.0,471.0,0.0036679540850686,2015-02-09 07:38:59,
6590,19.39,26.2,0.0,471.0,0.0036427928503869,2015-02-09 07:40:00,
6591,19.5,26.2,0.0,473.0,0.0036679540850686,2015-02-09 07:40:59,
6592,19.5,26.245,0.0,467.5,0.0036742912212311,2015-02-09 07:41:59,
6593,19.5,26.29,0.0,466.666666666667,0.0036806284857674,2015-02-09 07:43:00,
6594,19.5,26.29,0.0,467.5,0.0036806284857674,2015-02-09 07:44:00,
6595,19.445,26.29,0.0,468.0,0.0036679849770217,2015-02-09 07:45:00,
6596,19.4633333333333,26.3566666666667,0.0,465.333333333333,0.0036815623532426,2015-02-09 07:46:00,
6597,19.5,26.39,0.0,467.0,0.0036947117554779,2015-02-09 07:46:59,
6598,19.5,26.39,0.0,467.0,0.0036947117554779,2015-02-09 07:47:59,
6599,19.445,26.34,0.0,470.0,0.0036750022017577,2015-02-09 07:49:00,
6600,19.445,26.39,0.0,471.5,0.0036820195838999,2015-02-09 07:50:00,
6601,19.5,26.39,0.0,470.333333333333,0.0036947117554779,2015-02-09 07:51:00,
6602,19.445,26.445,0.0,468.5,0.0036897388860667,2015-02-09 07:52:00,
6603,19.39,26.39,0.0,469.0,0.0036693658934902,2015-02-09 07:53:00,
6604,19.39,26.39,0.0,470.0,0.0036693658934902,2015-02-09 07:53:59,
6605,19.445,26.445,0.0,470.5,0.0036897388860667,2015-02-09 07:54:59,
6606,19.5,26.5,0.0,472.0,0.0037102040844392,2015-02-09 07:56:00,
6607,19.445,26.5,0.0,468.5,0.0036974583787084,2015-02-09 07:57:00,
6608,19.445,26.5,0.0,470.5,0.0036974583787084,2015-02-09 07:58:00,
6609,19.5,26.5,0.0,473.0,0.0037102040844392,2015-02-09 07:59:00,
6610,19.5,26.5,0.0,467.0,0.0037102040844392,2015-02-09 07:59:59,
6611,19.5,26.5,0.0,471.333333333333,0.0037102040844392,2015-02-09 08:00:59,
6612,19.5,26.5,0.0,471.0,0.0037102040844392,2015-02-09 08:02:00,
6613,19.5,26.5,0.0,472.5,0.0037102040844392,2015-02-09 08:03:00,
6614,19.5,26.5,0.0,472.0,0.0037102040844392,2015-02-09 08:04:00,
6615,19.5,26.5,0.0,470.0,0.0037102040844392,2015-02-09 08:05:00,
6616,19.5,26.5,0.0,472.0,0.0037102040844392,2015-02-09 08:06:00,
6617,19.5,26.55,0.0,462.5,0.0037172463057671,2015-02-09 08:06:59,
6618,19.5,26.6,0.0,463.0,0.0037242886856138,2015-02-09 08:08:00,
6619,19.5,26.6,0.0,469.5,0.0037242886856138,2015-02-09 08:09:00,
6620,19.5,26.625,0.0,470.666666666667,0.0037278099349834,2015-02-09 08:10:00,
6621,19.5,26.6,0.0,471.0,0.0037242886856138,2015-02-09 08:10:59,
6622,19.5,26.6,0.0,470.0,0.0037242886856138,2015-02-09 08:12:00,
6623,19.5,26.6,0.0,471.5,0.0037242886856138,2015-02-09 08:12:59,
6624,19.5,26.65,0.0,470.5,0.0037313312239848,2015-02-09 08:13:59,
6625,19.5,26.6,0.0,469.0,0.0037242886856138,2015-02-09 08:15:00,
6626,19.5,26.6,0.0,472.0,0.0037242886856138,2015-02-09 08:16:00,
6627,19.5,26.7,0.0,473.0,0.0037383739208854,2015-02-09 08:17:00,
6628,19.5,26.7,0.0,474.0,0.0037383739208854,2015-02-09 08:18:00,
6629,19.5,26.7,0.0,473.0,0.0037383739208854,2015-02-09 08:19:00,
6630,19.5,26.7,0.0,477.5,0.0037383739208854,2015-02-09 08:19:59,
6631,19.5,26.7,0.0,477.5,0.0037383739208854,2015-02-09 08:21:00,
6632,19.5,26.7,0.0,474.0,0.0037383739208854,2015-02-09 08:22:00,
6633,19.5,26.79,0.0,473.666666666667,0.003751051174818,2015-02-09 08:23:00,
6634,19.5,26.79,0.0,467.5,0.003751051174818,2015-02-09 08:23:59,
6635,19.5,26.79,0.0,473.0,0.003751051174818,2015-02-09 08:25:00,
6636,19.5,26.79,0.0,480.333333333333,0.003751051174818,2015-02-09 08:25:59,
6637,19.5,26.79,0.0,474.333333333333,0.003751051174818,2015-02-09 08:26:59,
6638,19.5,26.79,0.0,469.0,0.003751051174818,2015-02-09 08:28:00,
6639,19.5,26.79,0.0,469.5,0.003751051174818,2015-02-09 08:29:00,
6640,19.5,26.79,0.0,470.0,0.003751051174818,2015-02-09 08:30:00,
6641,19.5,26.79,0.0,471.5,0.003751051174818,2015-02-09 08:31:00,
6642,19.5,26.79,0.0,470.0,0.003751051174818,2015-02-09 08:31:59,
6643,19.6,26.79,0.0,476.0,0.0037745822966059,2015-02-09 08:32:59,
6644,19.5,26.79,0.0,470.0,0.003751051174818,2015-02-09 08:34:00,
6645,19.6,26.89,0.0,470.0,0.0037887576389794,2015-02-09 08:35:00,
6646,19.5,26.89,0.0,471.0,0.0037651376149917,2015-02-09 08:36:00,
6647,19.5,26.89,0.0,471.0,0.0037651376149917,2015-02-09 08:37:00,
6648,19.5333333333333,26.89,0.0,470.666666666667,0.0037729964786778,2015-02-09 08:38:00,
6649,19.5,26.89,0.0,475.333333333333,0.0037651376149917,2015-02-09 08:38:59,
6650,19.5,27.0,0.0,471.0,0.0037806334317097,2015-02-09 08:39:59,
6651,19.5,27.0,0.0,469.0,0.0037806334317097,2015-02-09 08:41:00,
6652,19.5,27.0,0.0,474.5,0.0037806334317097,2015-02-09 08:42:00,
6653,19.5333333333333,27.0,0.0,474.0,0.0037885248351872,2015-02-09 08:43:00,
6654,19.5,27.0,0.0,471.0,0.0037806334317097,2015-02-09 08:44:00,
6655,19.525,27.025,289.75,473.75,0.0037900780521215,2015-02-09 08:44:59,
6656,19.5,27.1,440.0,481.5,0.0037947212037972,2015-02-09 08:45:59,
6657,19.525,27.125,412.0,479.0,0.0038041881664225,2015-02-09 08:47:00,
6658,19.525,27.2925,397.0,484.75,0.003827824033443,2015-02-09 08:48:00,
6659,19.525,27.365,392.5,486.75,0.0038380550369924,2015-02-09 08:49:00,
6660,19.5666666666667,27.5666666666667,393.666666666667,492.333333333333,0.0038766055390388,2015-02-09 08:50:00,
6661,19.575,27.675,397.0,496.5,0.0038939642525813,2015-02-09 08:51:00,
6662,19.575,27.6,405.0,501.5,0.0038833456197328,2015-02-09 08:51:59,
6663,19.6333333333333,27.6333333333333,405.0,506.666666666667,0.0039022713460956,2015-02-09 08:53:00,
6664,19.6666666666667,27.73,405.0,510.666666666667,0.0039241754885628,2015-02-09 08:54:00,
6665,19.6333333333333,27.73,399.666666666667,512.0,0.0039160081787204,2015-02-09 08:55:00,
6666,19.625,27.745,393.0,517.0,0.0039160992111958,2015-02-09 08:55:59,
6667,19.6333333333333,27.79,393.666666666667,515.0,0.0039245347919076,2015-02-09 08:57:00,
6668,19.7,27.9175,389.0,528.75,0.0039591162199895,2015-02-09 08:57:59,
6669,19.7,27.9633333333333,393.666666666667,534.333333333333,0.0039656575083058,2015-02-09 08:58:59,
6670,19.745,28.05,389.0,541.0,0.0039892262868619,2015-02-09 09:00:00,
6671,19.7675,28.175,392.5,546.0,0.0040127535776611,2015-02-09 09:01:00,
6672,19.79,28.1,393.666666666667,553.0,0.0040076304082217,2015-02-09 09:02:00,
6673,19.79,28.2675,392.5,559.75,0.0040316741512054,2015-02-09 09:03:00,
6674,19.79,28.3233333333333,389.0,572.333333333333,0.004039689142638,2015-02-09 09:04:00,
6675,19.84,28.6975,389.0,578.75,0.0041062067833071,2015-02-09 09:04:59,
6676,19.89,28.625,389.0,595.0,0.0041085671525073,2015-02-09 09:06:00,
6677,19.89,28.65,389.0,599.0,0.0041121791435954,2015-02-09 09:07:00,
6678,19.9175,28.8175,393.0,606.5,0.0041434850123677,2015-02-09 09:08:00,
6679,19.9633333333333,28.96,399.666666666667,622.0,0.0041760355019963,2015-02-09 09:08:59,
6680,19.945,29.05,397.0,636.0,0.0041843126114053,2015-02-09 09:10:00,
6681,20.0,29.1975,405.0,655.5,0.0042201553502084,2015-02-09 09:10:59,
6682,20.0,29.39,405.0,661.333333333333,0.0042481689931849,2015-02-09 09:11:59,
6683,20.0,29.445,405.0,680.8,0.0042561733515344,2015-02-09 09:13:00,
6684,20.05,29.575,405.0,689.75,0.0042884438005007,2015-02-09 09:14:00,
6685,20.1,29.745,405.0,695.5,0.0043267301935903,2015-02-09 09:15:00,
6686,20.1,29.79,405.0,701.0,0.0043333215301444,2015-02-09 09:16:00,
6687,20.1,29.823,406.75,710.125,0.0043381552651232,2015-02-09 09:16:59,
6688,20.1,29.856,408.5,719.25,0.0043429890747113,2015-02-09 09:17:59,
6689,20.2,29.945,419.0,736.0,0.0043832519781644,2015-02-09 09:19:00,
6690,20.125,29.9725,419.0,743.75,0.0043668532448423,2015-02-09 09:20:00,
6691,20.15,30.15,419.0,759.0,0.004399745818525,2015-02-09 09:21:00,
6692,20.175,30.15,419.0,765.75,0.0044066042560034,2015-02-09 09:22:00,
6693,20.2,30.195,419.0,769.5,0.0044201062158871,2015-02-09 09:23:00,
6694,20.215,30.2275,419.0,774.916666666667,0.0044290336020752,2015-02-09 09:23:59,
6695,20.23,30.26,419.0,780.333333333333,0.0044379734997462,2015-02-09 09:24:59,
6696,20.29,30.4175,422.5,802.75,0.0044779360427532,2015-02-09 09:26:00,
6697,20.29,30.445,422.5,814.75,0.0044820136489976,2015-02-09 09:27:00,
6698,20.29,30.34,433.0,816.0,0.004466444892548,2015-02-09 09:28:00,
6699,20.29,30.4725,433.0,822.75,0.0044860913083229,2015-02-09 09:29:00,
6700,20.29,30.5333333333333,433.0,843.666666666667,0.0044951117736029,2015-02-09 09:29:59,
6701,20.29,30.495,433.0,850.5,0.0044894276145259,2015-02-09 09:30:59,
6702,20.39,30.7,433.0,850.0,0.0045480422720071,2015-02-09 09:32:00,
6703,20.3816666666667,30.7058333333333,433.0,856.7,0.0045465550906185,2015-02-09 09:33:00,
6704,20.3733333333333,30.7116666666667,433.0,863.4,0.0045450680823036,2015-02-09 09:34:00,
6705,20.39,30.84,433.0,886.0,0.0045689348786192,2015-02-09 09:35:00,
6706,20.39,30.695,433.0,889.0,0.0045472961332542,2015-02-09 09:36:00,
6707,20.39,30.795,433.0,898.0,0.0045622192459705,2015-02-09 09:36:59,
6708,20.39,30.77,433.0,902.5,0.0045584884011471,2015-02-09 09:38:00,
6709,20.39,30.8925,433.0,909.25,0.0045767699653269,2015-02-09 09:39:00,
6710,20.445,30.795,433.0,922.0,0.0045778529576252,2015-02-09 09:40:00,
6711,20.4725,30.9175,433.0,921.5,0.0046040640583768,2015-02-09 09:40:59,
6712,20.5,31.1225,433.0,929.25,0.0046427501215771,2015-02-09 09:42:00,
6713,20.5,31.1,447.0,953.0,0.0046393686118284,2015-02-09 09:42:59,
6714,20.5,31.1,437.666666666667,954.0,0.0046393686118284,2015-02-09 09:43:59,
6715,20.5,30.9725,442.5,950.75,0.0046202074125785,2015-02-09 09:45:00,
6716,20.5,31.1475,447.0,959.75,0.0046465073974341,2015-02-09 09:46:00,
6717,20.5,31.245,440.0,967.75,0.0046611612038004,2015-02-09 09:47:00,
6718,20.5,31.26,442.333333333333,974.333333333333,0.0046634156963785,2015-02-09 09:48:00,
6719,20.5,31.1,447.0,977.0,0.0046393686118284,2015-02-09 09:49:00,
6720,20.5,31.1633333333333,441.0,970.333333333333,0.0046488870287812,2015-02-09 09:49:59,
6721,20.5,31.2225,442.5,968.0,0.0046577794953484,2015-02-09 09:51:00,
6722,20.55,31.245,438.0,975.5,0.0046756698667657,2015-02-09 09:52:00,
6723,20.55,31.245,447.0,981.5,0.0046756698667657,2015-02-09 09:53:00,
6724,20.6,31.245,438.0,1007.0,0.0046902184083364,2015-02-09 09:53:59,
6725,20.6,31.3233333333333,447.0,1013.0,0.0047020659948076,2015-02-09 09:55:00,
6726,20.6,31.2675,438.0,1016.0,0.0046936213926383,2015-02-09 09:55:59,
6727,20.6333333333333,31.26,447.0,1018.0,0.0047022130272374,2015-02-09 09:56:59,
6728,20.6,31.295,438.0,1019.5,0.0046977806458628,2015-02-09 09:58:00,
6729,20.675,31.4725,438.0,1041.5,0.0047466877249799,2015-02-09 09:59:00,
6730,20.6,31.445,438.0,1050.5,0.0047204684535194,2015-02-09 10:00:00,
6731,20.7,31.5225,438.0,1056.75,0.0047616716802818,2015-02-09 10:01:00,
6732,20.65,31.5225,438.0,1066.5,0.0047469111876103,2015-02-09 10:01:59,
6733,20.7,31.4633333333333,441.0,1074.0,0.004752665892645,2015-02-09 10:02:59,
6734,20.7,31.6,438.0,1071.75,0.0047734683851957,2015-02-09 10:04:00,
6735,20.7,31.575,442.5,1075.25,0.0047696629479948,2015-02-09 10:05:00,
6736,20.7,31.745,438.0,1080.75,0.0047955408322444,2015-02-09 10:06:00,
6737,20.7,31.7225,438.0,1102.5,0.0047921156954584,2015-02-09 10:07:00,
6738,20.7,31.79,438.0,1106.75,0.0048023912181186,2015-02-09 10:08:00,
6739,20.7,31.795,438.0,1105.5,0.0048031523813478,2015-02-09 10:08:59,
6740,20.7225,31.865,438.0,1111.0,0.0048205377334825,2015-02-09 10:09:59,
6741,20.7,31.7925,441.75,1111.0,0.0048027717995022,2015-02-09 10:11:00,
6742,20.7,31.84,432.75,1119.25,0.0048100029336006,2015-02-09 10:12:00,
6743,20.7,31.79,429.0,1127.66666666667,0.0048023912181186,2015-02-09 10:13:00,
6744,20.745,31.895,433.5,1136.0,0.0048318549632175,2015-02-09 10:14:00,
6745,20.79,31.895,429.0,1142.5,0.0048453671955215,2015-02-09 10:14:59,
6746,20.79,31.8225,438.0,1143.75,0.0048342676693267,2015-02-09 10:15:59,
6747,20.79,31.8933333333333,441.0,1145.33333333333,0.0048451120295855,2015-02-09 10:17:00,
6748,20.79,31.84,438.0,1144.0,0.0048369468293154,2015-02-09 10:18:00,
